Product's ID,Full product's name,Producer's official name,Current price,Product type
P00000493,Body Lotion,Lancome,18.01,Shampoo
P00000494,Shampoo,Rimmel,15.08,Sunscreen
P00000495,Hair Dye,Pantene,12.6,Lipstick
P00000496,Setting Spray,Maybelline,11.61,Face Serum
P00000497,Conditioner,CoverGirl,18.35,Foundation
P00000498,Clay Mask,Kiehl's,11.9,Body Lotion
P00000499,Cuticle Oil,Burt's Bees,13.49,Sunscreen
P00000500,Blush,Biore,15.94,Eyeliner
P00000501,Face Mask,Elizabeth Arden,13.06,Moisturizer
P00000502,Foundation,Origins,15.1,Body Lotion
P00000503,Foot Scrub,Biore,19.69,Foundation
P00000504,Foot Scrub,Burt's Bees,11.94,Mascara
P00000505,Highlighter,Kiehl's,18.63,Shampoo
P00000506,Massage Oil,Estée Lauder,18.26,Sunscreen
P00000507,Clay Mask,Origins,15.93,Mascara
P00000508,Conditioner,NYX,14.64,Body Lotion
P00000509,Hair Mask,Rimmel,10.5,Foundation
P00000510,Shaving Cream,Nivea,14.14,Sunscreen
P00000511,Eye Shadow,Pantene,16.49,Mascara
P00000512,Hair Mousse,Urban Decay,10.38,Sunscreen
P00000513,Exfoliating Scrub,Olay,11.58,Lipstick
P00000514,Beard Oil,Kiehl's,19.44,Face Serum
P00000515,Hair Serum,Rimmel,12.98,Shampoo
P00000516,Highlighter,Maybelline,18.33,Shampoo
P00000517,Setting Spray,MAC Cosmetics,11.81,Face Serum
P00000518,Eye Shadow,Dove,14.4,Conditioner
P00000519,Beard Oil,Avon,16.41,Conditioner
P00000520,Anti-Aging Cream,Lancome,18.1,Sunscreen
P00000521,Hydrating Mist,Neutrogena,10.56,Eyeliner
P00000522,Foot Scrub,Neutrogena,12.17,Shampoo
P00000523,Bronzer,Aveda,13.81,Body Lotion
P00000524,Beard Oil,Kiehl's,16.15,Face Serum
P00000525,Face Wash,Garnier,17.42,Mascara
P00000526,Exfoliating Scrub,Cetaphil,11.39,Moisturizer
P00000527,Mascara,Cetaphil,17.03,Body Lotion
P00000528,Shaving Cream,Kiehl's,11.2,Conditioner
P00000529,Body Scrub,Olay,13.74,Mascara
P00000530,Bronzer,Biore,15.9,Conditioner
P00000531,Exfoliating Scrub,Elizabeth Arden,17.12,Body Lotion
P00000532,Clay Mask,Rimmel,10.37,Face Serum
P00000533,Deodorant,L'Oreal,13.64,Foundation
P00000534,Foundation,CoverGirl,10.65,Face Serum
P00000535,Hair Mask,Sephora,12.89,Sunscreen
P00000536,Cuticle Oil,St. Ives,19.93,Face Serum
P00000537,Shampoo,Elizabeth Arden,10.42,Moisturizer
P00000538,Deodorant,Elizabeth Arden,19.73,Face Serum
P00000539,Cuticle Oil,Origins,11.98,Foundation
P00000540,Hair Mask,Revlon,15.61,Face Serum
P00000541,Foot Scrub,Rimmel,12.56,Shampoo
P00000542,Lipstick,Maybelline,13.96,Mascara
P00000543,Toner,Elizabeth Arden,18.94,Mascara
P00000544,Clay Mask,Biore,12.74,Face Serum
P00000545,Highlighter,Sephora,11.36,Moisturizer
P00000546,Toner,Garnier,15.83,Mascara
P00000547,Hair Mousse,Revlon,15.68,Conditioner
P00000548,Deodorant,Estée Lauder,15.12,Mascara
P00000549,Lipstick,Rimmel,18.71,Lipstick
P00000550,Body Scrub,Biore,10.57,Conditioner
P00000551,Hair Spray,Cetaphil,15.4,Face Serum
P00000552,Body Scrub,Biore,17.7,Conditioner
P00000553,Concealer,Kiehl's,18.2,Moisturizer
P00000554,Body Lotion,Lancome,19.58,Moisturizer
P00000555,Toner,Olay,11.09,Face Serum
P00000556,Hydrating Mist,Chanel,16.75,Conditioner
P00000557,Nail Polish,Biore,17.69,Conditioner
P00000558,Beard Oil,Sephora,10.32,Face Serum
P00000559,Face Wash,Urban Decay,18.48,Mascara
P00000560,Makeup Remover,Nivea,11.65,Eyeliner
P00000561,Nail Polish,Pantene,10.98,Body Lotion
P00000562,Hair Spray,Biore,10.09,Face Serum
P00000563,Hair Mask,Cetaphil,19.41,Face Serum
P00000564,Under Eye Cream,Burt's Bees,18.36,Mascara
P00000565,Bronzer,St. Ives,18.68,Conditioner
P00000566,Eyeliner,Chanel,19.41,Foundation
P00000567,Conditioner,Lancome,18.99,Mascara
P00000568,Anti-Aging Cream,Olay,16.34,Sunscreen
P00000569,Face Wash,Revlon,17.72,Moisturizer
P00000570,Foot Scrub,Aveda,17.4,Shampoo
P00000571,Body Scrub,St. Ives,10.26,Shampoo
P00000572,Hair Dye,Neutrogena,15.61,Moisturizer
P00000573,Mascara,Nivea,16.7,Foundation
P00000574,Makeup Remover,Clinique,17.56,Conditioner
P00000575,Foot Scrub,Olay,16.55,Body Lotion
P00000576,Blush,The Body Shop,10.33,Mascara
P00000577,Face Wash,Biore,16.79,Sunscreen
P00000578,Highlighter,Rimmel,18.75,Foundation
P00000579,Under Eye Cream,Kiehl's,13.99,Sunscreen
P00000580,Blush,Cetaphil,15.36,Shampoo
P00000581,Eyeliner,L'Oreal,15.57,Lipstick
P00000582,Foot Scrub,L'Oreal,15.53,Mascara
P00000583,Hydrating Mist,Clinique,18.03,Conditioner
P00000584,Setting Spray,Elizabeth Arden,14.6,Moisturizer
P00000585,Lipstick,Origins,10.44,Conditioner
P00000586,Hair Gel,Elizabeth Arden,12.22,Mascara
P00000587,Massage Oil,Sephora,14.94,Moisturizer
P00000588,Hair Spray,Maybelline,19.66,Shampoo
P00000589,Nail Polish,CoverGirl,16.95,Foundation
P00000590,Sunscreen,CoverGirl,15.58,Body Lotion
P00000591,Eye Shadow,CoverGirl,19.09,Body Lotion
P00000592,Hair Dye,Nivea,15.0,Face Serum
P00000593,Toner,Kiehl's,19.73,Foundation
P00000594,Highlighter,Estée Lauder,15.75,Mascara
P00000595,Hair Mousse,Origins,13.18,Foundation
P00000596,Bronzer,Garnier,18.57,Body Lotion
P00000597,Hair Mousse,Biore,15.38,Shampoo
P00000598,Shaving Cream,Garnier,13.76,Sunscreen
P00000599,Mascara,Urban Decay,11.21,Shampoo
P00000600,Foundation,Origins,18.74,Foundation
P00000601,Hair Serum,Elizabeth Arden,10.73,Eyeliner
P00000602,Under Eye Cream,Origins,11.99,Sunscreen
P00000603,Lip Balm,Sephora,13.43,Face Serum
P00000604,Face Wash,Garnier,15.6,Body Lotion
P00000605,Body Lotion,Estée Lauder,18.83,Mascara
P00000606,Face Mask,Nivea,18.04,Shampoo
P00000607,Foot Scrub,Lancome,11.39,Lipstick
P00000608,Hair Dye,Nivea,18.63,Lipstick
P00000609,Face Mask,Sephora,19.79,Mascara
P00000610,Hair Spray,The Body Shop,16.62,Foundation
P00000611,Body Scrub,Elizabeth Arden,18.23,Moisturizer
P00000612,Face Wash,Chanel,17.24,Sunscreen
P00000613,Hair Gel,MAC Cosmetics,18.76,Conditioner
P00000614,Conditioner,Lancome,11.25,Mascara
P00000615,Concealer,Olay,11.01,Sunscreen
P00000616,Eyeliner,Cetaphil,16.1,Moisturizer
P00000617,Conditioner,Estée Lauder,14.21,Mascara
P00000618,Clay Mask,NYX,11.19,Mascara
P00000619,Body Lotion,Biore,19.6,Lipstick
P00000620,Eyeliner,Chanel,15.73,Conditioner
P00000621,Massage Oil,Avon,19.52,Sunscreen
P00000622,Blush,The Body Shop,16.76,Body Lotion
P00000623,Face Mask,Neutrogena,19.42,Eyeliner
P00000624,Hair Serum,Estée Lauder,17.1,Eyeliner
P00000625,Shaving Cream,Rimmel,13.66,Body Lotion
P00000626,Hair Spray,Avon,10.76,Moisturizer
P00000627,Body Lotion,NYX,19.6,Sunscreen
P00000628,Setting Spray,MAC Cosmetics,13.97,Body Lotion
P00000629,Eye Shadow,Origins,19.2,Foundation
P00000630,Foundation,Dove,19.67,Lipstick
P00000631,Massage Oil,The Body Shop,12.12,Body Lotion
P00000632,Eye Shadow,Maybelline,13.06,Eyeliner
P00000633,Body Scrub,Burt's Bees,12.34,Eyeliner
P00000634,Blush,Revlon,18.12,Shampoo
P00000635,Conditioner,Kiehl's,19.56,Foundation
P00000636,Concealer,Aveda,11.62,Eyeliner
P00000637,Perfume,Biore,13.15,Moisturizer
P00000638,Blush,Maybelline,17.61,Moisturizer
P00000639,Foot Scrub,Biore,19.17,Face Serum
P00000640,Blush,Avon,11.11,Moisturizer
P00000641,Hydrating Mist,Lancome,15.75,Eyeliner
P00000642,Under Eye Cream,Sephora,12.04,Eyeliner
P00000643,Hair Gel,Aveda,15.87,Shampoo
P00000644,Hair Spray,Nivea,12.38,Foundation
P00000645,Lipstick,Chanel,14.22,Body Lotion
P00000646,Hydrating Mist,Rimmel,17.11,Lipstick
P00000647,Toner,The Body Shop,18.09,Sunscreen
P00000648,Deodorant,Nivea,14.18,Lipstick
P00000649,Shampoo,Estée Lauder,10.28,Conditioner
P00000650,Perfume,Dove,15.85,Body Lotion
P00000651,Bronzer,Burt's Bees,15.82,Eyeliner
P00000652,Mascara,Aveda,13.43,Face Serum
P00000653,Hair Serum,Elizabeth Arden,14.74,Moisturizer
P00000654,Body Scrub,Dove,15.69,Lipstick
P00000655,Foot Scrub,Sephora,18.71,Conditioner
P00000656,Foot Scrub,L'Oreal,12.65,Shampoo
P00000657,Hair Mask,Revlon,16.67,Body Lotion
P00000658,Anti-Aging Cream,Sephora,10.33,Body Lotion
P00000659,Mascara,Chanel,18.4,Shampoo
P00000660,Lipstick,Revlon,12.65,Foundation
P00000661,Foundation,Pantene,15.38,Moisturizer
P00000662,Makeup Remover,Garnier,19.07,Moisturizer
P00000663,Hydrating Mist,Clinique,19.89,Moisturizer
P00000664,Deodorant,Biore,16.82,Body Lotion
P00000665,Sunscreen,Maybelline,17.3,Lipstick
P00000666,Shaving Cream,Neutrogena,19.02,Face Serum
P00000667,Lip Balm,Elizabeth Arden,13.75,Sunscreen
P00000668,Anti-Aging Cream,Rimmel,11.73,Moisturizer
P00000669,Lip Balm,Biore,11.4,Shampoo
P00000670,Sunscreen,Kiehl's,11.2,Lipstick
P00000671,Blush,Burt's Bees,18.42,Foundation
P00000672,Hair Mousse,MAC Cosmetics,14.15,Face Serum
P00000673,Setting Spray,Origins,15.01,Eyeliner
P00000674,Hair Serum,Rimmel,18.92,Mascara
P00000675,Conditioner,Burt's Bees,14.69,Eyeliner
P00000676,Face Wash,Neutrogena,14.25,Conditioner
P00000677,Foot Scrub,Cetaphil,18.47,Eyeliner
P00000678,Clay Mask,Neutrogena,13.72,Eyeliner
P00000679,Setting Spray,Kiehl's,19.39,Shampoo
P00000680,Hydrating Mist,Olay,10.2,Body Lotion
P00000681,Perfume,MAC Cosmetics,19.6,Mascara
P00000682,Hair Mousse,Rimmel,17.04,Face Serum
P00000683,Body Lotion,Aveda,18.88,Foundation
P00000684,Face Mask,Burt's Bees,13.64,Foundation
P00000685,Face Mask,Neutrogena,13.32,Face Serum
P00000686,Hydrating Mist,Aveda,11.09,Eyeliner
P00000687,Bronzer,Nivea,12.29,Moisturizer
P00000688,Face Wash,Origins,18.28,Shampoo
P00000689,Body Lotion,Origins,11.83,Body Lotion
P00000690,Makeup Remover,Garnier,17.32,Lipstick
P00000691,Hair Serum,Burt's Bees,16.93,Mascara
P00000692,Concealer,MAC Cosmetics,13.72,Lipstick
P00000693,Lip Balm,Maybelline,14.59,Conditioner
P00000694,Shaving Cream,Maybelline,14.11,Mascara
P00000695,Hair Mousse,Maybelline,19.86,Face Serum
P00000696,Lip Balm,Nivea,19.57,Foundation
P00000697,Hair Spray,Clinique,18.14,Conditioner
P00000698,Under Eye Cream,Burt's Bees,19.59,Eyeliner
P00000699,Foot Scrub,Nivea,14.72,Sunscreen
P00000700,Bronzer,Olay,16.62,Conditioner
P00000701,Hydrating Mist,Tresemmé,18.81,Foundation
P00000702,Hydrating Mist,Avon,13.79,Conditioner
P00000703,Hair Spray,Elizabeth Arden,17.62,Moisturizer
P00000704,Body Lotion,Olay,15.32,Foundation
P00000705,Under Eye Cream,The Body Shop,17.36,Foundation
P00000706,Foot Scrub,Avon,11.66,Mascara
P00000707,Body Scrub,Biore,13.61,Foundation
P00000708,Cuticle Oil,Revlon,14.19,Moisturizer
P00000709,Exfoliating Scrub,Avon,11.74,Shampoo
P00000710,Anti-Aging Cream,Maybelline,17.82,Sunscreen
P00000711,Hydrating Mist,Clinique,12.21,Moisturizer
P00000712,Highlighter,Garnier,16.98,Foundation
P00000713,Deodorant,Olay,19.72,Foundation
P00000714,Eye Shadow,Estée Lauder,11.55,Lipstick
P00000715,Face Wash,Rimmel,13.72,Mascara
P00000716,Body Scrub,NYX,18.77,Sunscreen
P00000717,Moisturizer,Dove,15.7,Foundation
P00000718,Blush,Dove,15.14,Conditioner
P00000719,Highlighter,MAC Cosmetics,13.23,Foundation
P00000720,Sunscreen,Clinique,12.46,Body Lotion
P00000721,Bronzer,Aveda,19.83,Shampoo
P00000722,Anti-Aging Cream,Rimmel,16.56,Shampoo
P00000723,Hair Gel,Sephora,10.46,Face Serum
P00000724,Hair Mousse,Pantene,10.96,Sunscreen
P00000725,Eye Shadow,CoverGirl,17.52,Sunscreen
P00000726,Clay Mask,Avon,10.43,Mascara
P00000727,Highlighter,Lancome,10.61,Shampoo
P00000728,Nail Polish,Aveda,14.92,Foundation
P00000729,Hair Spray,Estée Lauder,11.87,Foundation
P00000730,Conditioner,Neutrogena,19.15,Mascara
P00000731,Cuticle Oil,Revlon,17.75,Foundation
P00000732,Blush,Garnier,12.97,Lipstick
P00000733,Concealer,Estée Lauder,17.24,Eyeliner
P00000734,Face Wash,Avon,14.17,Mascara
P00000735,Eyeliner,Cetaphil,17.14,Eyeliner
P00000736,Lipstick,Urban Decay,11.6,Sunscreen
P00000737,Body Lotion,Revlon,19.79,Shampoo
P00000738,Hair Spray,Estée Lauder,10.67,Body Lotion
P00000739,Face Wash,Burt's Bees,15.41,Face Serum
P00000740,Setting Spray,Maybelline,14.71,Face Serum
P00000741,Nail Polish,Avon,18.38,Eyeliner
P00000742,Setting Spray,Cetaphil,19.88,Body Lotion
P00000743,Hair Mousse,Nivea,12.93,Body Lotion
P00000744,Moisturizer,Nivea,16.61,Face Serum
P00000745,Cuticle Oil,Dove,16.09,Conditioner
P00000746,Hydrating Mist,Lancome,17.04,Eyeliner
P00000747,Hair Mask,Lancome,14.86,Lipstick
P00000748,Hair Serum,Tresemmé,16.3,Face Serum
P00000749,Face Mask,Sephora,17.6,Conditioner
P00000750,Clay Mask,Tresemmé,16.66,Conditioner
P00000751,Shampoo,MAC Cosmetics,14.16,Shampoo
P00000752,Lipstick,MAC Cosmetics,16.82,Eyeliner
P00000753,Beard Oil,Revlon,16.06,Moisturizer
P00000754,Eyeliner,The Body Shop,12.12,Conditioner
P00000755,Mascara,Neutrogena,12.7,Shampoo
P00000756,Body Scrub,L'Oreal,12.06,Conditioner
P00000757,Body Scrub,NYX,13.05,Eyeliner
P00000758,Foundation,Burt's Bees,15.27,Mascara
P00000759,Hair Serum,Neutrogena,16.69,Moisturizer
P00000760,Massage Oil,Revlon,15.74,Sunscreen
P00000761,Deodorant,Kiehl's,19.83,Conditioner
P00000762,Under Eye Cream,Clinique,14.74,Moisturizer
P00000763,Setting Spray,NYX,12.28,Shampoo
P00000764,Mascara,Biore,18.66,Sunscreen
P00000765,Anti-Aging Cream,Sephora,11.21,Moisturizer
P00000766,Shampoo,Revlon,13.7,Moisturizer
P00000767,Eyeliner,Pantene,19.21,Lipstick
P00000768,Nail Polish,Rimmel,15.89,Eyeliner
P00000769,Eye Shadow,Garnier,16.36,Lipstick
P00000770,Hydrating Mist,Avon,16.89,Sunscreen
P00000771,Eyeliner,Clinique,19.24,Conditioner
P00000772,Nail Polish,Urban Decay,11.02,Shampoo
P00000773,Highlighter,Olay,10.35,Mascara
P00000774,Hair Spray,CoverGirl,12.74,Lipstick
P00000775,Face Mask,Garnier,15.82,Face Serum
P00000776,Sunscreen,Nivea,12.91,Conditioner
P00000777,Hair Gel,Tresemmé,10.99,Conditioner
P00000778,Massage Oil,Garnier,16.63,Shampoo
P00000779,Shampoo,Estée Lauder,10.05,Body Lotion
P00000780,Face Mask,MAC Cosmetics,12.81,Conditioner
P00000781,Highlighter,Tresemmé,10.62,Face Serum
P00000782,Hair Spray,Origins,19.44,Shampoo
P00000783,Exfoliating Scrub,Burt's Bees,12.88,Conditioner
P00000784,Body Scrub,St. Ives,11.39,Lipstick
P00000785,Hair Mask,Maybelline,14.18,Lipstick
P00000786,Hair Mousse,Tresemmé,13.48,Mascara
P00000787,Toner,Cetaphil,17.37,Eyeliner
P00000788,Makeup Remover,Origins,10.92,Foundation
P00000789,Moisturizer,MAC Cosmetics,17.32,Conditioner
P00000790,Cuticle Oil,Lancome,15.42,Body Lotion
P00000791,Toner,L'Oreal,13.82,Sunscreen
P00000792,Lipstick,St. Ives,17.75,Eyeliner
P00000793,Makeup Remover,Olay,10.92,Body Lotion
P00000794,Eye Shadow,NYX,15.5,Foundation
P00000795,Sunscreen,CoverGirl,10.21,Body Lotion
P00000796,Beard Oil,Urban Decay,18.89,Sunscreen
P00000797,Shaving Cream,Sephora,13.28,Sunscreen
P00000798,Hair Gel,Sephora,10.26,Mascara
P00000799,Anti-Aging Cream,Pantene,11.0,Eyeliner
P00000800,Anti-Aging Cream,Lancome,11.24,Eyeliner
P00000801,Moisturizer,The Body Shop,19.52,Sunscreen
P00000802,Face Wash,The Body Shop,16.7,Foundation
P00000803,Shampoo,Urban Decay,10.91,Foundation
P00000804,Body Lotion,L'Oreal,18.64,Eyeliner
P00000805,Hair Spray,Dove,15.9,Sunscreen
P00000806,Setting Spray,Neutrogena,11.82,Moisturizer
P00000807,Massage Oil,Garnier,11.13,Lipstick
P00000808,Mascara,MAC Cosmetics,19.93,Foundation
P00000809,Shaving Cream,Aveda,13.18,Mascara
P00000810,Moisturizer,Lancome,14.21,Eyeliner
P00000811,Body Lotion,Urban Decay,13.66,Body Lotion
P00000812,Hair Mousse,L'Oreal,16.39,Foundation
P00000813,Clay Mask,Maybelline,14.48,Sunscreen
P00000814,Clay Mask,Nivea,15.6,Lipstick
P00000815,Hair Gel,Neutrogena,10.03,Body Lotion
P00000816,Perfume,Clinique,12.32,Face Serum
P00000817,Toner,Chanel,12.65,Sunscreen
P00000818,Sunscreen,Aveda,17.29,Sunscreen
P00000819,Concealer,NYX,12.0,Sunscreen
P00000820,Foot Scrub,St. Ives,15.41,Foundation
P00000821,Body Lotion,MAC Cosmetics,10.48,Face Serum
P00000822,Highlighter,Rimmel,19.56,Shampoo
P00000823,Makeup Remover,Sephora,15.68,Face Serum
P00000824,Lip Balm,Aveda,10.33,Body Lotion
P00000825,Sunscreen,Aveda,14.44,Sunscreen
P00000826,Lipstick,Pantene,15.12,Mascara
P00000827,Lipstick,Estée Lauder,13.29,Mascara
P00000828,Face Mask,Nivea,11.22,Foundation
P00000829,Hair Mask,Origins,14.37,Face Serum
P00000830,Face Mask,Tresemmé,16.76,Moisturizer
P00000831,Setting Spray,Olay,18.15,Sunscreen
P00000832,Makeup Remover,Revlon,18.86,Shampoo
P00000833,Shaving Cream,Lancome,18.74,Foundation
P00000834,Beard Oil,Clinique,19.82,Lipstick
P00000835,Bronzer,Kiehl's,12.01,Sunscreen
P00000836,Exfoliating Scrub,Avon,17.85,Moisturizer
P00000837,Beard Oil,Pantene,11.32,Shampoo
P00000838,Makeup Remover,Chanel,11.08,Moisturizer
P00000839,Lipstick,Avon,11.01,Moisturizer
P00000840,Lip Balm,Lancome,10.15,Eyeliner
P00000841,Clay Mask,Sephora,17.62,Sunscreen
P00000842,Face Wash,Aveda,12.25,Shampoo
P00000843,Hair Serum,Cetaphil,15.87,Moisturizer
P00000844,Eyeliner,Tresemmé,19.43,Moisturizer
P00000845,Deodorant,Biore,15.33,Body Lotion
P00000846,Anti-Aging Cream,Maybelline,18.12,Face Serum
P00000847,Hair Gel,Maybelline,14.52,Lipstick
P00000848,Blush,CoverGirl,12.3,Moisturizer
P00000849,Lip Balm,Olay,14.64,Conditioner
P00000850,Perfume,Clinique,13.9,Shampoo
P00000851,Body Lotion,Elizabeth Arden,11.15,Foundation
P00000852,Hair Mask,Rimmel,17.52,Face Serum
P00000853,Hair Serum,Avon,11.06,Conditioner
P00000854,Cuticle Oil,Olay,13.82,Conditioner
P00000855,Eyeliner,Dove,10.34,Foundation
P00000856,Makeup Remover,Avon,18.74,Lipstick
P00000857,Shaving Cream,Olay,12.54,Mascara
P00000858,Concealer,NYX,12.64,Lipstick
P00000859,Lip Balm,Chanel,12.37,Face Serum
P00000860,Hair Gel,Rimmel,13.36,Foundation
P00000861,Shaving Cream,Burt's Bees,10.89,Face Serum
P00000862,Deodorant,Maybelline,15.76,Body Lotion
P00000863,Anti-Aging Cream,Olay,19.47,Sunscreen
P00000864,Face Mask,Burt's Bees,10.45,Eyeliner
P00000865,Setting Spray,L'Oreal,15.53,Body Lotion
P00000866,Body Scrub,Olay,15.95,Body Lotion
P00000867,Shampoo,NYX,18.54,Sunscreen
P00000868,Massage Oil,Pantene,18.71,Mascara
P00000869,Eyeliner,Maybelline,18.43,Face Serum
P00000870,Foundation,Burt's Bees,13.14,Foundation
P00000871,Shampoo,Burt's Bees,18.69,Conditioner
P00000872,Anti-Aging Cream,Urban Decay,16.76,Eyeliner
P00000873,Blush,NYX,15.03,Face Serum
P00000874,Eye Shadow,Sephora,19.15,Lipstick
P00000875,Moisturizer,Garnier,15.24,Body Lotion
P00000876,Anti-Aging Cream,Revlon,18.92,Sunscreen
P00000877,Blush,CoverGirl,19.04,Shampoo
P00000878,Hair Gel,Tresemmé,18.46,Shampoo
P00000879,Body Lotion,Chanel,10.38,Foundation
P00000880,Deodorant,Cetaphil,12.24,Foundation
P00000881,Mascara,Origins,18.52,Moisturizer
P00000882,Sunscreen,Clinique,10.46,Conditioner
P00000883,Hair Mask,Lancome,16.29,Face Serum
P00000884,Face Mask,Origins,17.03,Mascara
P00000885,Sunscreen,Tresemmé,15.46,Moisturizer
P00000886,Setting Spray,Clinique,11.62,Eyeliner
P00000887,Makeup Remover,Estée Lauder,14.7,Face Serum
P00000888,Hair Serum,Sephora,15.69,Lipstick
P00000889,Moisturizer,Cetaphil,15.19,Lipstick
P00000890,Clay Mask,Cetaphil,11.92,Body Lotion
P00000891,Hair Mask,L'Oreal,18.76,Face Serum
P00000892,Face Wash,Lancome,14.44,Shampoo
P00000893,Hair Mask,CoverGirl,19.51,Mascara
P00000894,Highlighter,Avon,19.49,Sunscreen
P00000895,Sunscreen,Olay,15.8,Body Lotion
P00000896,Shampoo,NYX,18.32,Sunscreen
P00000897,Sunscreen,The Body Shop,16.33,Sunscreen
P00000898,Setting Spray,Dove,13.0,Lipstick
P00000899,Blush,Lancome,13.39,Foundation
P00000900,Makeup Remover,Maybelline,12.61,Shampoo
P00000901,Hair Gel,Burt's Bees,10.05,Foundation
P00000902,Deodorant,Elizabeth Arden,14.36,Eyeliner
P00000903,Anti-Aging Cream,Burt's Bees,18.42,Conditioner
P00000904,Under Eye Cream,Origins,10.78,Lipstick
P00000905,Setting Spray,Origins,18.71,Foundation
P00000906,Hair Mask,Maybelline,11.77,Eyeliner
P00000907,Lip Balm,MAC Cosmetics,12.85,Shampoo
P00000908,Foot Scrub,Lancome,11.36,Moisturizer
P00000909,Hair Serum,Estée Lauder,12.99,Shampoo
P00000910,Conditioner,The Body Shop,16.06,Face Serum
P00000911,Toner,Avon,16.43,Face Serum
P00000912,Face Mask,Estée Lauder,10.49,Moisturizer
P00000913,Blush,NYX,12.29,Moisturizer
P00000914,Conditioner,L'Oreal,17.97,Body Lotion
P00000915,Setting Spray,Dove,15.45,Eyeliner
P00000916,Hair Mousse,Dove,17.77,Moisturizer
P00000917,Blush,Origins,17.38,Sunscreen
P00000918,Eye Shadow,Olay,14.94,Body Lotion
P00000919,Shaving Cream,Tresemmé,14.5,Conditioner
P00000920,Moisturizer,St. Ives,12.53,Sunscreen
P00000921,Concealer,Aveda,15.13,Eyeliner
P00000922,Bronzer,Garnier,11.04,Moisturizer
P00000923,Hair Dye,MAC Cosmetics,13.88,Lipstick
P00000924,Anti-Aging Cream,Olay,15.03,Foundation
P00000925,Deodorant,The Body Shop,17.65,Mascara
P00000926,Lipstick,Biore,15.02,Eyeliner
P00000927,Massage Oil,Kiehl's,15.08,Body Lotion
P00000928,Hair Mask,Cetaphil,10.77,Eyeliner
P00000929,Deodorant,Lancome,13.93,Moisturizer
P00000930,Hair Serum,NYX,13.9,Moisturizer
P00000931,Eye Shadow,Pantene,14.1,Sunscreen
P00000932,Moisturizer,Estée Lauder,19.13,Eyeliner
P00000933,Eye Shadow,Estée Lauder,12.58,Conditioner
P00000934,Conditioner,The Body Shop,11.79,Moisturizer
P00000935,Hair Gel,Kiehl's,18.48,Shampoo
P00000936,Bronzer,NYX,13.41,Body Lotion
P00000937,Lipstick,Dove,13.55,Face Serum
P00000938,Nail Polish,Clinique,11.24,Conditioner
P00000939,Eyeliner,Kiehl's,14.11,Sunscreen
P00000940,Sunscreen,Clinique,17.38,Conditioner
P00000941,Body Scrub,Nivea,13.07,Shampoo
P00000942,Beard Oil,Revlon,16.37,Body Lotion
P00000943,Lipstick,NYX,15.27,Moisturizer
P00000944,Foot Scrub,Biore,12.91,Sunscreen
P00000945,Face Mask,Clinique,17.82,Lipstick
P00000946,Face Mask,Urban Decay,17.42,Moisturizer
P00000947,Face Mask,St. Ives,11.26,Lipstick
P00000948,Conditioner,Kiehl's,17.08,Shampoo
P00000949,Hair Spray,MAC Cosmetics,18.69,Conditioner
P00000950,Toner,Chanel,17.0,Foundation
P00000951,Foundation,CoverGirl,16.05,Conditioner
P00000952,Face Wash,Estée Lauder,10.74,Shampoo
P00000953,Shaving Cream,Nivea,14.03,Mascara
P00000954,Massage Oil,Sephora,11.53,Shampoo
P00000955,Makeup Remover,Clinique,12.09,Moisturizer
P00000956,Setting Spray,Sephora,13.05,Sunscreen
P00000957,Setting Spray,Lancome,15.25,Eyeliner
P00000958,Moisturizer,Maybelline,16.05,Eyeliner
P00000959,Hair Gel,Aveda,11.76,Conditioner
P00000960,Toner,Tresemmé,15.99,Mascara
P00000961,Foundation,Neutrogena,12.95,Body Lotion
P00000962,Eye Shadow,Estée Lauder,19.42,Lipstick
P00000963,Eye Shadow,St. Ives,11.27,Lipstick
P00000964,Massage Oil,Burt's Bees,12.36,Conditioner
P00000965,Face Mask,Origins,18.08,Body Lotion
P00000966,Nail Polish,Origins,18.24,Moisturizer
P00000967,Shampoo,Revlon,15.6,Body Lotion
P00000968,Clay Mask,Sephora,13.0,Foundation
P00000969,Perfume,Nivea,13.72,Mascara
P00000970,Makeup Remover,Sephora,17.07,Shampoo
P00000971,Face Wash,Nivea,11.87,Sunscreen
P00000972,Conditioner,NYX,10.08,Shampoo
P00000973,Face Wash,Dove,16.64,Body Lotion
P00000974,Hydrating Mist,Dove,11.52,Foundation
P00000975,Eye Shadow,Maybelline,16.6,Mascara
